timestamp_iso,n_events,score,inf_ms,queue_depth
2026-04-01T00:02:22.637288,2655,8.510736,4289.11,50
2026-04-01T00:02:28.410345,122,11.400788,4000.36,50
2026-04-01T00:02:34.024340,120,9.972888,3954.88,50
2026-04-01T00:02:41.064177,280,9.938378,3703.09,50
2026-04-01T00:02:48.336984,34,9.788291,4094.25,50
2026-04-01T00:02:56.312359,247,11.272575,4378.44,49
2026-04-01T00:03:03.040034,9,9.055421,3247.91,50
2026-04-01T00:03:09.781809,679,14.790633,5139.78,50
2026-04-01T00:03:17.370859,601,7.479827,4448.27,50
2026-04-01T00:03:22.279573,137,9.229162,3051.75,50
2026-04-01T00:03:27.755027,8,10.115561,3052.31,50
2026-04-01T00:03:37.064249,561,12.147341,6107.10,50
2026-04-01T00:03:42.417387,32,8.428651,3876.85,50
2026-04-01T00:03:48.879340,316,11.444390,3927.88,50
2026-04-01T00:03:56.459369,120,10.538576,4057.92,50
2026-04-01T00:04:13.064092,26,8.582405,9779.70,50
2026-04-01T00:04:30.105109,139,9.090636,9128.36,50
2026-04-01T00:04:42.105242,54,8.141208,6933.92,50
2026-04-01T00:04:55.327387,45,11.925202,9123.04,50
2026-04-01T00:05:06.064349,73,9.887002,6124.52,50
2026-04-01T00:05:17.918214,20,9.846045,5203.79,50
2026-04-01T00:05:27.962305,10,8.633918,7002.55,49
2026-04-01T00:05:45.063708,31,10.598844,9443.27,50
2026-04-01T00:06:00.089423,169,7.688957,8542.89,50
2026-04-01T00:06:14.268464,243,12.916636,9084.19,50
2026-04-01T00:06:25.114322,1253,10.012204,7244.33,50
2026-04-01T00:06:33.223496,10,9.079722,5081.71,49
2026-04-01T00:06:44.348611,122,11.871103,7269.59,49
2026-04-01T00:06:56.190542,184,14.592329,6981.26,49
2026-04-01T00:07:11.294017,329,9.041964,8642.41,50
2026-04-01T00:07:21.063783,451,10.932797,5135.23,50
2026-04-01T00:07:36.332700,232,13.437323,10400.13,49
2026-04-01T00:07:43.945569,10,8.742630,3948.44,50
2026-04-01T00:07:53.937406,21,11.108447,4229.87,50
2026-04-01T00:08:03.228110,74,11.701260,7334.59,50
2026-04-01T00:08:16.959010,603,11.030196,8920.05,50
2026-04-01T00:08:28.971348,164,10.504153,7295.17,50
2026-04-01T00:08:43.888252,297,10.444686,7873.28,49
2026-04-01T00:08:55.549887,717,9.644326,8276.81,50
2026-04-01T00:09:04.636618,71,10.126596,6470.39,50
2026-04-01T00:09:17.283237,49,11.897696,8674.28,50
2026-04-01T00:09:26.895341,83,8.544566,4457.89,50
2026-04-01T00:09:37.469213,74,9.881690,5727.97,49
2026-04-01T00:09:46.082133,1108,11.107165,5079.00,50
2026-04-01T00:09:59.847062,52,9.269789,7329.85,50
2026-04-01T00:10:11.640271,11,12.762022,5602.71,50
2026-04-01T00:10:23.462575,814,11.337438,4770.95,49
2026-04-01T00:10:33.919232,10,8.036406,4731.83,49
2026-04-01T00:10:38.959112,771,7.784083,3550.89,50
2026-04-01T00:10:47.592427,60,11.613268,6386.12,50
2026-04-01T00:10:55.069600,17,10.901535,4854.83,50
2026-04-01T00:11:07.899643,20,10.552588,8969.08,50
2026-04-01T00:11:14.688125,10,8.764921,1631.76,50
2026-04-01T00:11:31.018003,425,12.114146,10994.47,50
2026-04-01T00:11:44.783125,16,10.260728,9296.35,50
2026-04-01T00:12:00.100058,2366,9.267206,9615.75,50
2026-04-01T00:12:12.057675,19,10.122379,7608.65,50
2026-04-01T00:12:26.262044,139,10.067822,9050.82,50
2026-04-01T00:12:36.409675,232,8.703831,6480.33,49
2026-04-01T00:12:43.825499,99,10.489491,2757.12,50
2026-04-01T00:12:58.089270,21,11.185959,8873.69,50
2026-04-01T00:13:08.991364,37,10.580563,5746.76,50
2026-04-01T00:13:21.442455,20,10.996862,6352.64,49
2026-04-01T00:13:32.994091,256,10.258965,7831.90,50
2026-04-01T00:13:44.477248,241,8.253121,7402.94,50
2026-04-01T00:13:51.869773,29,13.025686,3827.97,50
2026-04-01T00:14:04.960390,75,10.257362,7555.87,50
2026-04-01T00:14:12.282867,12,8.980206,4637.79,50
2026-04-01T00:14:22.064190,22,8.867873,5490.19,50
2026-04-01T00:14:33.189849,122,11.290326,7158.70,50
2026-04-01T00:14:42.213714,70,9.626040,5583.60,50
2026-04-01T00:14:50.907316,592,9.204817,5830.41,50
2026-04-01T00:15:01.911466,290,10.062378,3440.21,50
2026-04-01T00:15:14.928663,8,9.540170,6552.49,50
2026-04-01T00:15:25.598019,10,9.314900,6812.28,50
2026-04-01T00:15:37.245059,2641,10.172403,7781.29,50
2026-04-01T00:15:48.178023,12,10.908031,6108.89,50
2026-04-01T00:15:58.761066,1355,11.200630,8745.80,50
2026-04-01T00:16:10.955231,20,11.006202,9534.98,50
2026-04-01T00:16:22.282466,11,9.334927,7044.26,50
2026-04-01T00:16:31.111988,10,7.760181,8046.89,50
2026-04-01T00:16:31.285624,88,11.416169,172.61,49
2026-04-01T00:16:31.334920,13,8.947108,48.54,48
