timestamp_iso,n_events,score,inf_ms,queue_depth
2026-03-31T23:57:04.064671,98,10.192535,8608.09,50
2026-03-31T23:57:12.655043,11,8.061007,5508.61,50
2026-03-31T23:57:26.864432,568,11.795664,9275.88,50
2026-03-31T23:57:37.049454,107,10.986250,6487.67,50
2026-03-31T23:57:49.061394,383,12.989033,6427.29,50
2026-03-31T23:57:58.365337,198,1.366688,3932.90,49
2026-03-31T23:58:07.283041,15,8.490607,4893.60,50
2026-03-31T23:58:17.282638,1600,8.886093,5298.83,50
2026-03-31T23:58:30.088291,89,12.467269,4840.89,50
2026-03-31T23:58:40.063898,160,10.048217,5844.42,50
2026-03-31T23:58:55.987810,635,10.643333,8906.32,50
2026-03-31T23:59:08.151859,528,8.455980,7646.65,50
2026-03-31T23:59:16.441023,12,8.755165,7107.10,50
2026-03-31T23:59:16.496668,22,10.427361,54.95,49
2026-03-31T23:59:16.569296,35,11.231087,71.84,48
2026-03-31T23:59:16.610501,12,7.934900,40.53,47
2026-03-31T23:59:16.663705,20,11.142379,52.55,46
2026-03-31T23:59:16.700455,10,7.807880,36.13,45
2026-03-31T23:59:16.741237,12,9.157759,40.11,44
2026-03-31T23:59:16.803772,28,11.843719,61.91,43
2026-03-31T23:59:16.846474,12,8.736938,42.01,42
2026-03-31T23:59:16.887553,12,8.490068,40.46,41
2026-03-31T23:59:16.969616,41,6.986862,81.31,40
2026-03-31T23:59:17.021685,21,10.615355,51.38,39
2026-03-31T23:59:17.058750,10,8.767715,36.43,38
2026-03-31T23:59:17.135626,35,4.156016,76.15,37
2026-03-31T23:59:17.175528,12,8.105688,39.26,36
2026-03-31T23:59:17.966303,1035,11.276974,787.93,35
2026-03-31T23:59:18.014243,12,6.960552,39.54,34
2026-03-31T23:59:18.256485,146,7.438363,241.19,33
2026-03-31T23:59:18.299458,11,8.736317,42.29,32
2026-03-31T23:59:18.487494,114,9.656647,187.10,31
2026-03-31T23:59:18.687008,120,10.723906,198.42,30
2026-03-31T23:59:18.884979,115,8.451767,196.85,29
2026-03-31T23:59:18.923502,10,8.327705,37.82,28
2026-03-31T23:59:18.957076,8,9.950425,32.99,27
2026-03-31T23:59:19.018896,27,13.125262,61.17,26
2026-03-31T23:59:19.070293,20,11.194510,50.71,25
2026-03-31T23:59:19.108223,10,9.471005,37.32,24
2026-03-31T23:59:19.162616,22,9.311297,53.76,23
2026-03-31T23:59:19.214327,20,11.088629,51.05,22
2026-03-31T23:59:19.251112,10,8.255642,36.18,21
2026-03-31T23:59:20.053121,736,2.352198,799.13,20
2026-03-31T23:59:20.090048,8,11.966287,35.87,19
2026-03-31T23:59:20.157665,31,7.697885,66.90,18
2026-03-31T23:59:20.393510,145,8.017813,234.72,17
2026-03-31T23:59:20.846095,257,7.301426,451.05,16
2026-03-31T23:59:21.202709,218,10.987506,355.38,15
2026-03-31T23:59:21.240280,10,8.268889,36.78,14
2026-03-31T23:59:21.538978,186,6.742122,297.42,13
2026-03-31T23:59:21.581429,12,7.886394,41.70,12
2026-03-31T23:59:21.637723,22,10.223105,55.62,11
2026-03-31T23:59:22.433865,620,7.356127,793.41,10
2026-03-31T23:59:22.475353,12,10.853636,40.25,9
2026-03-31T23:59:22.626597,86,2.781505,150.36,8
2026-03-31T23:59:22.668164,13,8.781497,40.85,7
2026-03-31T23:59:22.708039,13,9.288383,39.27,6
2026-03-31T23:59:22.762868,20,9.813976,54.18,5
2026-03-31T23:59:22.803810,12,8.046349,40.30,4
2026-03-31T23:59:22.866744,27,11.232809,62.22,3
2026-03-31T23:59:23.023540,92,7.935178,155.81,2
2026-03-31T23:59:23.108419,43,9.841567,84.02,1
2026-03-31T23:59:23.212814,58,9.400390,103.45,0
