timestamp_iso,n_events,score,inf_ms,queue_depth
2026-03-30T19:45:16.591520,1692,10.048829,4371.12,50
2026-03-30T19:45:16.952998,16,10.215552,288.90,50
2026-03-30T19:45:22.698107,605,9.090707,4517.54,50
2026-03-30T19:45:24.957314,51,11.868575,1635.89,50
2026-03-30T19:45:27.049032,156,9.920607,1890.66,50
2026-03-30T19:45:29.329526,79,11.124599,1298.14,50
2026-03-30T19:45:34.196634,1512,14.778419,4441.63,50
2026-03-30T19:45:37.746877,371,13.055388,3182.74,50
2026-03-30T19:45:39.700904,70,10.624299,1066.64,50
2026-03-30T19:45:41.077184,57,9.412721,663.20,50
2026-03-30T19:45:43.157538,9,9.171261,1294.20,50
2026-03-30T19:45:45.134563,21,10.529933,1591.83,50
2026-03-30T19:45:46.014546,9,10.035603,422.30,50
2026-03-30T19:45:50.101959,1164,12.617332,3318.69,50
2026-03-30T19:45:52.609744,161,13.324281,1299.70,50
2026-03-30T19:45:54.022924,20,9.897751,475.58,50
2026-03-30T19:45:58.093196,671,8.059345,3946.01,50
2026-03-30T19:46:01.689340,429,9.591206,3554.24,50
2026-03-30T19:46:06.083406,1436,12.462632,4006.58,50
2026-03-30T19:46:08.146679,123,10.873084,1715.16,50
2026-03-30T19:46:09.905629,121,12.840663,1663.54,50
2026-03-30T19:46:10.441004,10,8.270647,450.97,50
2026-03-30T19:46:11.149798,8,9.046064,255.60,50
2026-03-30T19:46:15.838698,1380,9.397801,4307.78,50
2026-03-30T19:46:17.188552,107,12.106305,781.11,50
2026-03-30T19:46:19.544323,277,12.266618,1982.79,50
2026-03-30T19:46:24.754647,1785,9.949411,4353.75,50
2026-03-30T19:46:27.894305,415,13.307519,2697.08,50
2026-03-30T19:46:30.664412,261,11.396065,2243.56,50
2026-03-30T19:46:32.477762,86,10.153404,1208.52,50
2026-03-30T19:46:34.665776,167,12.111485,1905.13,50
2026-03-30T19:46:36.576214,127,11.124121,1719.21,50
2026-03-30T19:46:38.170292,56,11.312061,1061.34,50
2026-03-30T19:46:42.342236,517,13.145491,3966.57,50
