step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,2.01541,0,0.218215,6e-05,1
200,1.9115,0,0.241477,0.00012,1
300,1.86858,0,0.252629,0.00018,1
400,1.8268,0,0.268897,0.00024,1
500,1.79749,0,0.278703,0.0003,1
600,1.76382,0,0.292728,0.0003,1
700,1.73269,0,0.304949,0.0003,1
800,1.70165,0,0.317499,0.000299999,1
900,1.67483,0,0.328019,0.000299999,1
1000,1.64944,0,0.338262,0.000299998,1
1100,1.62664,0,0.347317,0.000299997,1
1200,1.60567,0,0.355901,0.000299996,1
1300,1.58881,0,0.362428,0.000299994,1
1400,1.57118,0,0.369624,0.000299993,1
1500,1.5569,0,0.375335,0.000299991,1
1600,1.54348,0,0.380807,0.000299989,1
1700,1.53174,0,0.385342,0.000299987,1
1800,1.51907,0,0.3903,0.000299985,1
1900,1.50708,0,0.39491,0.000299982,1
2000,1.49733,0,0.398563,0.000299979,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
2000,,,,,,1.24397,0,1.24397,0,0.496622
2100,1.48818,0,0.402018,0.000299977,1,,,,,
2200,1.47752,0,0.40596,0.000299974,1,,,,,
2300,1.46796,0,0.40953,0.00029997,1,,,,,
2400,1.4581,0,0.413228,0.000299967,1,,,,,
2500,1.44906,0,0.416599,0.000299964,1,,,,,
2600,1.44029,0,0.41998,0.00029996,1,,,,,
2700,1.43197,0,0.423054,0.000299956,1,,,,,
2800,1.42299,0,0.42649,0.000299952,1,,,,,
2900,1.41417,0,0.429733,0.000299947,1,,,,,
3000,1.40571,0,0.432899,0.000299943,1,,,,,
3100,1.39731,0,0.43615,0.000299938,1,,,,,
3200,1.3895,0,0.439078,0.000299933,1,,,,,
3300,1.38192,0,0.441902,0.000299928,1,,,,,
3400,1.37483,0,0.44452,0.000299923,1,,,,,
3500,1.36781,0,0.447111,0.000299918,1,,,,,
3600,1.36098,0,0.449699,0.000299912,1,,,,,
3700,1.35478,0,0.452044,0.000299907,1,,,,,
3800,1.34886,0,0.45434,0.000299901,1,,,,,
3900,1.34451,0,0.45595,0.000299895,1,,,,,
4000,1.34,0,0.457657,0.000299888,1,,,,,
4000,,,,,,1.07869,0,1.07869,0,0.557835
4100,1.33558,0,0.459317,0.000299882,1,,,,,
4200,1.331,0,0.461107,0.000299875,1,,,,,
4300,1.32674,0,0.462723,0.000299868,1,,,,,
4400,1.32235,0,0.464414,0.000299861,1,,,,,
4500,1.31768,0,0.466148,0.000299854,1,,,,,
4600,1.31301,0,0.467916,0.000299847,1,,,,,
4700,1.30837,0,0.469672,0.000299839,1,,,,,
4800,1.3044,0,0.471181,0.000299831,1,,,,,
4900,1.30015,0,0.472819,0.000299823,1,,,,,
5000,1.29678,0,0.474097,0.000299815,1,,,,,
5100,1.29305,0,0.475505,0.000299807,1,,,,,
5200,1.28935,0,0.476985,0.000299798,1,,,,,
5300,1.2858,0,0.478334,0.00029979,1,,,,,
5400,1.28256,0,0.479518,0.000299781,1,,,,,
5500,1.27926,0,0.480748,0.000299772,1,,,,,
5600,1.27601,0,0.481959,0.000299763,1,,,,,
5700,1.27298,0,0.483072,0.000299753,1,,,,,
5800,1.2695,0,0.4844,0.000299744,1,,,,,
5900,1.2662,0,0.485651,0.000299734,1,,,,,
6000,1.2627,0,0.486968,0.000299724,1,,,,,
6000,,,,,,1.03768,0,1.03768,0,0.575001
6100,1.25954,0,0.488124,0.000299714,1,,,,,
6200,1.25623,0,0.489372,0.000299704,1,,,,,
6300,1.2533,0,0.490473,0.000299693,1,,,,,
6400,1.25029,0,0.491615,0.000299682,1,,,,,
6500,1.24732,0,0.492721,0.000299672,1,,,,,
6600,1.2444,0,0.49385,0.000299661,1,,,,,
6700,1.24144,0,0.494963,0.000299649,1,,,,,
6800,1.23853,0,0.496061,0.000299638,1,,,,,
6900,1.2357,0,0.497137,0.000299626,1,,,,,
7000,1.23333,0,0.498056,0.000299615,1,,,,,
7100,1.23133,0,0.498821,0.000299603,1,,,,,
7200,1.229,0,0.499718,0.000299591,1,,,,,
7300,1.22675,0,0.500605,0.000299578,1,,,,,
7400,1.22453,0,0.501469,0.000299566,1,,,,,
7500,1.2224,0,0.502331,0.000299553,1,,,,,
7600,1.22037,0,0.503091,0.00029954,1,,,,,
7700,1.21824,0,0.503891,0.000299527,1,,,,,
7800,1.21607,0,0.504747,0.000299514,1,,,,,
7900,1.21395,0,0.505546,0.000299501,1,,,,,
8000,1.21188,0,0.506344,0.000299487,1,,,,,
8000,,,,,,1.02553,0,1.02553,0,0.580257
8100,1.20994,0,0.507093,0.000299473,1,,,,,
8200,1.20798,0,0.507839,0.000299459,1,,,,,
8300,1.20613,0,0.508536,0.000299445,1,,,,,
8400,1.20436,0,0.509209,0.000299431,1,,,,,
8500,1.20265,0,0.509868,0.000299416,1,,,,,
8600,1.20098,0,0.510514,0.000299402,1,,,,,
8700,1.19944,0,0.511097,0.000299387,1,,,,,
8800,1.1979,0,0.511649,0.000299372,1,,,,,
8900,1.19638,0,0.512205,0.000299357,1,,,,,
9000,1.19473,0,0.512846,0.000299341,1,,,,,
9100,1.19302,0,0.513498,0.000299326,1,,,,,
9200,1.19127,0,0.514202,0.00029931,1,,,,,
9300,1.18955,0,0.514869,0.000299294,1,,,,,
9400,1.06388,0,0.563513,0.000299278,2,,,,,
9500,1.05157,0,0.568541,0.000299261,2,,,,,
9600,1.04569,0,0.571945,0.000299245,2,,,,,
9700,1.04554,0,0.571548,0.000299228,2,,,,,
9800,1.04502,0,0.57191,0.000299211,2,,,,,
9900,1.04537,0,0.571354,0.000299194,2,,,,,
10000,1.04514,0,0.571158,0.000299177,2,,,,,
10000,,,,,,1.00967,0,1.00967,0,0.585786
10100,1.04292,0,0.571545,0.00029916,2,,,,,
10200,1.04121,0,0.571934,0.000299142,2,,,,,
10300,1.03945,0,0.572546,0.000299125,2,,,,,
10400,1.03791,0,0.57312,0.000299107,2,,,,,
10500,1.03533,0,0.574263,0.000299088,2,,,,,
10600,1.03424,0,0.574599,0.00029907,2,,,,,
10700,1.03351,0,0.574925,0.000299052,2,,,,,
10800,1.0316,0,0.575834,0.000299033,2,,,,,
10900,1.03178,0,0.575856,0.000299014,2,,,,,
11000,1.03146,0,0.576032,0.000298995,2,,,,,
11100,1.03209,0,0.575718,0.000298976,2,,,,,
11200,1.03149,0,0.576009,0.000298957,2,,,,,
11300,1.03154,0,0.575933,0.000298937,2,,,,,
11400,1.03201,0,0.575749,0.000298917,2,,,,,
11500,1.03275,0,0.575513,0.000298897,2,,,,,
11600,1.03252,0,0.575659,0.000298877,2,,,,,
11700,1.03283,0,0.575567,0.000298857,2,,,,,
11800,1.0329,0,0.575551,0.000298836,2,,,,,
11900,1.03245,0,0.575779,0.000298816,2,,,,,
12000,1.03308,0,0.575613,0.000298795,2,,,,,
12000,,,,,,0.99762,0,0.99762,0,0.591007
12100,1.03265,0,0.57581,0.000298774,2,,,,,
12200,1.03223,0,0.57598,0.000298753,2,,,,,
12300,1.03163,0,0.576145,0.000298731,2,,,,,
12400,1.03131,0,0.576202,0.00029871,2,,,,,
12500,1.0305,0,0.576622,0.000298688,2,,,,,
12600,1.03019,0,0.576662,0.000298666,2,,,,,
12700,1.02977,0,0.576813,0.000298644,2,,,,,
12800,1.02934,0,0.57693,0.000298622,2,,,,,
12900,1.02882,0,0.577081,0.000298599,2,,,,,
13000,1.02841,0,0.577231,0.000298577,2,,,,,
13100,1.0283,0,0.577287,0.000298554,2,,,,,
13200,1.02831,0,0.5773,0.000298531,2,,,,,
13300,1.02883,0,0.577112,0.000298508,2,,,,,
13400,1.02916,0,0.576964,0.000298484,2,,,,,
13500,1.02934,0,0.576917,0.000298461,2,,,,,
13600,1.02938,0,0.576962,0.000298437,2,,,,,
13700,1.02959,0,0.576908,0.000298413,2,,,,,
13800,1.02982,0,0.576847,0.000298389,2,,,,,
13900,1.02963,0,0.576889,0.000298365,2,,,,,
14000,1.02928,0,0.57701,0.00029834,2,,,,,
14000,,,,,,0.990165,0,0.990165,0,0.593627
14100,1.02909,0,0.577066,0.000298316,2,,,,,
14200,1.02889,0,0.57714,0.000298291,2,,,,,
14300,1.02878,0,0.577205,0.000298266,2,,,,,
14400,1.02901,0,0.577115,0.000298241,2,,,,,
14500,1.02898,0,0.577112,0.000298215,2,,,,,
14600,1.02869,0,0.577312,0.00029819,2,,,,,
14700,1.02878,0,0.577244,0.000298164,2,,,,,
14800,1.02886,0,0.57717,0.000298138,2,,,,,
14900,1.02881,0,0.577178,0.000298112,2,,,,,
15000,1.02873,0,0.577183,0.000298086,2,,,,,
15100,1.02871,0,0.577147,0.000298059,2,,,,,
15200,1.02844,0,0.57728,0.000298033,2,,,,,
15300,1.02815,0,0.577353,0.000298006,2,,,,,
15400,1.02762,0,0.577544,0.000297979,2,,,,,
15500,1.02735,0,0.577612,0.000297952,2,,,,,
15600,1.02692,0,0.577758,0.000297924,2,,,,,
15700,1.02676,0,0.577804,0.000297897,2,,,,,
15800,1.02644,0,0.577898,0.000297869,2,,,,,
15900,1.02604,0,0.578019,0.000297841,2,,,,,
16000,1.02575,0,0.578122,0.000297813,2,,,,,
16000,,,,,,0.988209,0,0.988209,0,0.594921
16100,1.02524,0,0.578316,0.000297785,2,,,,,
16200,1.02486,0,0.578434,0.000297757,2,,,,,
16300,1.0244,0,0.578606,0.000297728,2,,,,,
16400,1.02429,0,0.57868,0.000297699,2,,,,,
16500,1.02427,0,0.578674,0.00029767,2,,,,,
16600,1.02408,0,0.578768,0.000297641,2,,,,,
16700,1.02392,0,0.578849,0.000297612,2,,,,,
16800,1.02367,0,0.578986,0.000297582,2,,,,,
16900,1.02357,0,0.579064,0.000297553,2,,,,,
17000,1.02344,0,0.57911,0.000297523,2,,,,,
17100,1.02329,0,0.579161,0.000297493,2,,,,,
17200,1.02305,0,0.579265,0.000297463,2,,,,,
17300,1.02285,0,0.579347,0.000297432,2,,,,,
17400,1.02264,0,0.579431,0.000297402,2,,,,,
17500,1.0225,0,0.579488,0.000297371,2,,,,,
17600,1.02232,0,0.579547,0.00029734,2,,,,,
17700,1.02218,0,0.579612,0.000297309,2,,,,,
17800,1.02207,0,0.579654,0.000297278,2,,,,,
17900,1.022,0,0.579684,0.000297246,2,,,,,
18000,1.02191,0,0.579704,0.000297215,2,,,,,
18000,,,,,,0.984366,0,0.984366,0,0.595998
18100,1.02193,0,0.57968,0.000297183,2,,,,,
18200,1.02195,0,0.579648,0.000297151,2,,,,,
18300,1.02202,0,0.579611,0.000297119,2,,,,,
18400,1.02183,0,0.579691,0.000297086,2,,,,,
18500,1.02164,0,0.579763,0.000297054,2,,,,,
18600,1.02135,0,0.579911,0.000297021,2,,,,,
18700,1.02105,0,0.580048,0.000296988,2,,,,,
18800,1.01281,0,0.58452,0.000296955,3,,,,,
18900,1.00956,0,0.585082,0.000296922,3,,,,,
19000,1.00723,0,0.586926,0.000296888,3,,,,,
19100,1.00676,0,0.586614,0.000296855,3,,,,,
19200,1.00631,0,0.586753,0.000296821,3,,,,,
19300,1.00755,0,0.586159,0.000296787,3,,,,,
19400,1.00661,0,0.586228,0.000296753,3,,,,,
19500,1.00512,0,0.586468,0.000296718,3,,,,,
19600,1.00482,0,0.586386,0.000296684,3,,,,,
19700,1.00362,0,0.586716,0.000296649,3,,,,,
19800,1.00278,0,0.587047,0.000296614,3,,,,,
19900,1.00047,0,0.588076,0.000296579,3,,,,,
20000,0.999936,0,0.588124,0.000296544,3,,,,,
20000,,,,,,0.980991,0,0.980991,0,0.598145
20100,0.999442,0,0.588457,0.000296509,3,,,,,
20200,0.998423,0,0.588945,0.000296473,3,,,,,
20300,0.998679,0,0.588944,0.000296437,3,,,,,
20400,0.998696,0,0.588995,0.000296402,3,,,,,
20500,0.999278,0,0.588726,0.000296365,3,,,,,
20600,0.999063,0,0.588853,0.000296329,3,,,,,
20700,0.999547,0,0.588639,0.000296293,3,,,,,
20800,1.00001,0,0.588493,0.000296256,3,,,,,
20900,1.00049,0,0.588315,0.000296219,3,,,,,
21000,1.00042,0,0.588504,0.000296182,3,,,,,
21100,1.00074,0,0.588329,0.000296145,3,,,,,
21200,1.00086,0,0.58834,0.000296108,3,,,,,
21300,1.00066,0,0.588554,0.00029607,3,,,,,
21400,1.00126,0,0.588329,0.000296033,3,,,,,
21500,1.00043,0,0.58874,0.000295995,3,,,,,
21600,1.00053,0,0.58863,0.000295957,3,,,,,
21700,1.00021,0,0.588646,0.000295918,3,,,,,
21800,1.00003,0,0.588652,0.00029588,3,,,,,
21900,0.99958,0,0.588889,0.000295841,3,,,,,
22000,0.999349,0,0.588917,0.000295803,3,,,,,
22000,,,,,,0.978924,0,0.978924,0,0.598267
22100,0.999202,0,0.588929,0.000295764,3,,,,,
22200,0.998936,0,0.588997,0.000295725,3,,,,,
22300,0.998754,0,0.589029,0.000295685,3,,,,,
22400,0.998588,0,0.589105,0.000295646,3,,,,,
22500,0.998505,0,0.589178,0.000295606,3,,,,,
22600,0.998847,0,0.589055,0.000295566,3,,,,,
22700,0.999226,0,0.588924,0.000295526,3,,,,,
22800,0.999629,0,0.588756,0.000295486,3,,,,,
22900,0.999768,0,0.588773,0.000295446,3,,,,,
23000,1.00005,0,0.588706,0.000295405,3,,,,,
23100,1.00024,0,0.588663,0.000295365,3,,,,,
23200,1.0005,0,0.588548,0.000295324,3,,,,,
23300,1.00043,0,0.588522,0.000295283,3,,,,,
23400,1.00026,0,0.588595,0.000295241,3,,,,,
23500,1.00024,0,0.588603,0.0002952,3,,,,,
23600,1.00017,0,0.588641,0.000295158,3,,,,,
23700,1.00035,0,0.588591,0.000295117,3,,,,,
23800,1.00049,0,0.588536,0.000295075,3,,,,,
23900,1.00053,0,0.588541,0.000295032,3,,,,,
24000,1.00059,0,0.588577,0.00029499,3,,,,,
24000,,,,,,0.973194,0,0.973194,0,0.600995
24100,1.00072,0,0.588501,0.000294948,3,,,,,
24200,1.0009,0,0.588394,0.000294905,3,,,,,
24300,1.00091,0,0.588396,0.000294862,3,,,,,
24400,1.00104,0,0.588305,0.000294819,3,,,,,
24500,1.00106,0,0.588268,0.000294776,3,,,,,
24600,1.00091,0,0.588343,0.000294733,3,,,,,
24700,1.0007,0,0.588396,0.000294689,3,,,,,
24800,1.00039,0,0.588483,0.000294645,3,,,,,
24900,1.00021,0,0.5885,0.000294602,3,,,,,
25000,1.00004,0,0.588539,0.000294558,3,,,,,
25100,0.999992,0,0.588542,0.000294513,3,,,,,
25200,0.999834,0,0.588584,0.000294469,3,,,,,
25300,0.999566,0,0.588659,0.000294424,3,,,,,
25400,0.999311,0,0.58874,0.00029438,3,,,,,
25500,0.999008,0,0.588857,0.000294335,3,,,,,
25600,0.998765,0,0.58893,0.00029429,3,,,,,
25700,0.998452,0,0.589035,0.000294244,3,,,,,
25800,0.998537,0,0.589044,0.000294199,3,,,,,
25900,0.998526,0,0.589042,0.000294153,3,,,,,
26000,0.998479,0,0.589082,0.000294107,3,,,,,
26000,,,,,,0.972061,0,0.972061,0,0.601379
26100,0.998356,0,0.589147,0.000294061,3,,,,,
26200,0.998251,0,0.589214,0.000294015,3,,,,,
26300,0.998203,0,0.589265,0.000293969,3,,,,,
26400,0.998139,0,0.589272,0.000293922,3,,,,,
26500,0.998038,0,0.589324,0.000293876,3,,,,,
26600,0.997986,0,0.589355,0.000293829,3,,,,,
26700,0.997844,0,0.58942,0.000293782,3,,,,,
26800,0.997796,0,0.58945,0.000293735,3,,,,,
26900,0.997782,0,0.589456,0.000293687,3,,,,,
27000,0.997717,0,0.589462,0.00029364,3,,,,,
27100,0.997674,0,0.589484,0.000293592,3,,,,,
27200,0.997638,0,0.5895,0.000293544,3,,,,,
27300,0.997643,0,0.5895,0.000293496,3,,,,,
27400,0.997697,0,0.589458,0.000293448,3,,,,,
27500,0.997765,0,0.589418,0.000293399,3,,,,,
27600,0.997897,0,0.589339,0.000293351,3,,,,,
27700,0.998005,0,0.589289,0.000293302,3,,,,,
27800,0.997912,0,0.58933,0.000293253,3,,,,,
27900,0.997787,0,0.589392,0.000293204,3,,,,,
28000,0.997595,0,0.589493,0.000293155,3,,,,,
28000,,,,,,0.974175,0,0.974175,0,0.601317
28100,0.997346,0,0.589616,0.000293105,3,,,,,
28200,0.995899,0,0.590604,0.000293055,4,,,,,
28300,0.990365,0,0.593621,0.000293006,4,,,,,
28400,0.992004,0,0.593291,0.000292956,4,,,,,
28500,0.990354,0,0.5938,0.000292905,4,,,,,
28600,0.991004,0,0.59331,0.000292855,4,,,,,
28700,0.991927,0,0.592981,0.000292805,4,,,,,
28800,0.990771,0,0.592893,0.000292754,4,,,,,
28900,0.989961,0,0.59282,0.000292703,4,,,,,
29000,0.98973,0,0.592769,0.000292652,4,,,,,
29100,0.988809,0,0.592996,0.000292601,4,,,,,
29200,0.98772,0,0.593439,0.000292549,4,,,,,
29300,0.985963,0,0.594315,0.000292498,4,,,,,
29400,0.9854,0,0.594378,0.000292446,4,,,,,
29500,0.984926,0,0.594667,0.000292394,4,,,,,
29600,0.984375,0,0.594994,0.000292342,4,,,,,
29700,0.984485,0,0.595058,0.00029229,4,,,,,
29800,0.985098,0,0.594785,0.000292238,4,,,,,
29900,0.985304,0,0.594686,0.000292185,4,,,,,
30000,0.985498,0,0.594542,0.000292132,4,,,,,
30000,,,,,,0.970524,0,0.970524,0,0.601828
30100,0.985805,0,0.594437,0.000292079,4,,,,,
30200,0.986348,0,0.594216,0.000292026,4,,,,,
30300,0.986589,0,0.594151,0.000291973,4,,,,,
30400,0.98662,0,0.594249,0.000291919,4,,,,,
30500,0.986906,0,0.594133,0.000291866,4,,,,,
30600,0.986971,0,0.594105,0.000291812,4,,,,,
30700,0.986959,0,0.59422,0.000291758,4,,,,,
30800,0.987466,0,0.594037,0.000291704,4,,,,,
30900,0.986627,0,0.594444,0.00029165,4,,,,,
31000,0.986602,0,0.594392,0.000291595,4,,,,,
31100,0.986303,0,0.594418,0.000291541,4,,,,,
31200,0.986195,0,0.594426,0.000291486,4,,,,,
31300,0.985956,0,0.59456,0.000291431,4,,,,,
31400,0.98575,0,0.594591,0.000291376,4,,,,,
31500,0.985737,0,0.594557,0.00029132,4,,,,,
31600,0.98554,0,0.594568,0.000291265,4,,,,,
31700,0.985252,0,0.594662,0.000291209,4,,,,,
31800,0.985223,0,0.594673,0.000291153,4,,,,,
31900,0.985108,0,0.594757,0.000291097,4,,,,,
32000,0.985736,0,0.594535,0.000291041,4,,,,,
32000,,,,,,0.968427,0,0.968427,0,0.602283
32100,0.986047,0,0.594416,0.000290985,4,,,,,
32200,0.986302,0,0.594333,0.000290928,4,,,,,
32300,0.986322,0,0.594374,0.000290871,4,,,,,
32400,0.986803,0,0.594209,0.000290814,4,,,,,
32500,0.98704,0,0.594142,0.000290757,4,,,,,
32600,0.987182,0,0.594086,0.0002907,4,,,,,
32700,0.987169,0,0.594068,0.000290643,4,,,,,
32800,0.987137,0,0.594049,0.000290585,4,,,,,
32900,0.987104,0,0.594058,0.000290528,4,,,,,
33000,0.987075,0,0.594077,0.00029047,4,,,,,
33100,0.98735,0,0.593998,0.000290412,4,,,,,
33200,0.987528,0,0.593927,0.000290353,4,,,,,
33300,0.987352,0,0.594057,0.000290295,4,,,,,
33400,0.987575,0,0.593984,0.000290236,4,,,,,
33500,0.987768,0,0.59388,0.000290178,4,,,,,
