timestamp_iso,n_events,score,inf_ms,queue_depth
2026-03-30T18:33:20.049232,259,9.926517,6347.81,50
2026-03-30T18:33:28.609447,130,9.929547,5277.64,50
2026-03-30T18:33:39.978874,272,9.771431,8705.64,50
2026-03-30T18:33:50.666000,246,9.408854,6408.82,49
2026-03-30T18:34:02.221758,528,9.455635,8088.95,50
2026-03-30T18:34:09.222823,39,5.100626,3569.39,50
2026-03-30T18:34:11.297507,162,15.086351,1442.77,49
2026-03-30T18:34:24.723970,257,11.465706,9943.90,50
2026-03-30T18:34:32.196379,10,10.545338,4962.18,50
2026-03-30T18:34:40.411301,1430,12.588393,6973.95,50
2026-03-30T18:34:45.990171,284,8.502698,2973.62,50
2026-03-30T18:34:51.070549,116,9.065884,4538.51,49
2026-03-30T18:34:59.680874,2821,10.457572,5867.60,50
2026-03-30T18:35:03.231642,12,8.260356,2121.82,50
2026-03-30T18:35:08.514206,161,9.688365,3338.30,50
2026-03-30T18:35:19.705980,656,9.488774,8521.00,50
2026-03-30T18:35:27.395782,14,10.404180,4525.67,50
2026-03-30T18:35:35.831315,726,8.088854,5188.74,49
2026-03-30T18:35:41.317922,12,7.804240,2834.77,50
2026-03-30T18:35:48.578534,13,9.054878,5536.79,50
2026-03-30T18:35:52.818768,8,10.039312,2928.10,50
2026-03-30T18:35:57.651326,325,13.256461,3199.62,50
2026-03-30T18:36:00.373249,12,8.116690,688.33,50
2026-03-30T18:36:03.611515,92,8.458295,1800.37,50
2026-03-30T18:36:14.109866,27710,9.762313,6256.23,49
2026-03-30T18:36:26.517010,2509,10.413990,9102.22,50
2026-03-30T18:36:33.673637,644,9.146791,4521.37,50
2026-03-30T18:36:37.936307,52,9.721126,3304.26,50
2026-03-30T18:36:40.985094,26,8.261102,2466.86,50
2026-03-30T18:36:43.141300,50,9.543348,1829.17,50
2026-03-30T18:36:44.181833,22,11.090270,1039.35,50
2026-03-30T18:36:45.826488,11,12.681866,1328.91,50
2026-03-30T18:36:48.919963,109,10.346585,2750.27,50
2026-03-30T18:36:53.078324,22,11.289920,3207.01,50
2026-03-30T18:36:59.864847,11,9.110043,4829.24,50
2026-03-30T18:37:01.934202,11,10.047053,719.48,50
2026-03-30T18:37:05.202486,13,9.850139,1734.78,50
2026-03-30T18:37:14.522978,1217,8.936995,7117.54,50
2026-03-30T18:37:19.171971,11,8.809121,1582.04,50
2026-03-30T18:37:28.190096,427,10.870198,6039.01,50
2026-03-30T18:37:30.652408,14,9.972279,978.57,50
2026-03-30T18:37:39.708655,56,7.586350,5914.78,50
2026-03-30T18:37:44.631250,39,10.134470,3134.60,49
2026-03-30T18:37:48.659808,46,10.578523,1685.34,50
2026-03-30T18:37:52.310802,37,8.030815,2558.91,50
2026-03-30T18:38:00.646050,136,9.615660,4311.58,50
2026-03-30T18:38:11.497329,229,9.580331,7824.47,49
2026-03-30T18:38:19.194479,111,11.446100,4765.37,50
2026-03-30T18:38:22.569327,11,12.750766,1233.58,50
2026-03-30T18:38:27.922454,9,10.265812,1563.72,50
2026-03-30T18:38:35.764935,17,10.333801,3740.49,49
2026-03-30T18:38:46.676001,713,9.245538,7548.86,50
2026-03-30T18:38:53.709036,10,7.666199,5632.68,50
2026-03-30T18:38:54.747977,18,9.841100,571.12,50
2026-03-30T18:38:59.704072,11,11.703089,2354.95,49
2026-03-30T18:39:02.895507,12,8.197307,1994.30,50
2026-03-30T18:39:10.435479,380,8.697386,4857.68,50
2026-03-30T18:39:15.573592,10,8.409937,3204.11,50
2026-03-30T18:39:20.897293,68,10.848646,3657.64,50
2026-03-30T18:39:27.045322,18,10.446279,4634.99,49
2026-03-30T18:39:37.034253,3047,9.441869,7431.10,50
