timestamp_iso,n_events,score,inf_ms,queue_depth
2026-03-30T16:42:02.043107,17723,10.780290,4296.05,50
2026-03-30T16:42:03.288251,9,10.125985,777.50,50
2026-03-30T16:42:04.362068,9,10.869561,835.86,50
2026-03-30T16:42:09.600532,3105,8.924247,5159.83,50
2026-03-30T16:42:10.244662,9,10.287163,548.63,50
2026-03-30T16:42:15.273846,1017,10.495887,4853.08,50
2026-03-30T16:42:15.888893,9,10.010251,498.13,50
2026-03-30T16:42:21.362998,461,12.633037,5292.12,50
2026-03-30T16:42:26.802789,468,12.642584,5161.54,50
2026-03-30T16:42:28.912889,101,9.568481,1863.49,50
2026-03-30T16:42:35.946342,2081,9.334053,6414.69,50
2026-03-30T16:42:42.151578,1079,9.789669,5405.76,50
2026-03-30T16:42:43.852340,53,12.509004,996.12,50
2026-03-30T16:42:46.111490,34,11.228513,1502.53,50
2026-03-30T16:42:49.627488,244,9.697648,3256.13,50
2026-03-30T16:42:50.281823,13,8.660922,623.64,50
2026-03-30T16:42:51.907181,86,10.838350,1450.49,50
2026-03-30T16:42:55.001761,259,10.259593,3054.48,50
2026-03-30T16:42:56.521643,43,12.203342,872.31,50
2026-03-30T16:42:57.890972,10,7.909168,1008.94,50
2026-03-30T16:43:02.169094,287,10.432475,3058.95,50
2026-03-30T16:43:06.372053,433,12.830350,3503.85,50
2026-03-30T16:43:09.592700,304,10.378218,2948.25,50
2026-03-30T16:43:11.236079,8,10.847488,670.80,50
2026-03-30T16:43:14.533461,300,10.353292,2919.82,50
2026-03-30T16:43:16.282568,29,9.827216,1280.29,50
2026-03-30T16:43:20.518828,425,10.788561,3881.74,50
2026-03-30T16:43:25.037182,325,11.587342,3927.53,50
2026-03-30T16:43:26.872524,122,10.945953,1142.43,50
2026-03-30T16:43:39.843524,829,9.548932,4735.27,50
2026-03-30T16:43:55.318697,121,11.090867,10207.96,50
2026-03-30T16:44:02.187018,247,10.372964,5661.88,50
2026-03-30T16:44:09.412946,193,10.174701,2345.19,50
2026-03-30T16:44:30.455490,288,10.739980,11640.43,49
2026-03-30T16:44:47.178789,405,13.451914,12368.46,50
2026-03-30T16:44:53.924110,137,9.579304,4504.33,49
2026-03-30T16:45:04.652361,247,13.061887,8447.82,50
2026-03-30T16:45:22.045864,382,9.284009,9259.24,50
2026-03-30T16:45:38.651729,231,10.307939,8838.82,50
2026-03-30T16:45:55.576473,387,10.565228,9373.41,50
2026-03-30T16:46:09.938795,1294,14.852721,11179.85,50
2026-03-30T16:46:28.431718,65,13.670068,11983.01,50
2026-03-30T16:46:43.687559,670,10.597614,10764.92,50
2026-03-30T16:47:00.025302,287,9.928495,10910.96,50
2026-03-30T16:47:14.651485,1222,9.251287,9615.20,50
2026-03-30T16:47:31.014423,60,10.592110,8979.05,50
2026-03-30T16:47:48.215459,11,9.057179,8355.45,50
2026-03-30T16:48:01.014713,54,10.168495,8992.77,50
2026-03-30T16:48:18.964176,41,10.554674,10067.60,50
2026-03-30T16:48:38.219427,12,8.518258,9671.69,50
2026-03-30T16:48:54.671509,1171,12.385560,9849.03,50
2026-03-30T16:49:01.711745,11,10.780046,4763.52,50
2026-03-30T16:49:15.162276,171,10.316571,10509.04,50
2026-03-30T16:49:28.162615,94,11.918932,5419.23,50
2026-03-30T16:49:33.232664,8,9.895144,3015.11,50
2026-03-30T16:49:40.565628,21,10.428087,5537.78,50
2026-03-30T16:49:51.020540,67,10.257479,8149.94,50
2026-03-30T16:50:00.635277,50,9.504969,6592.69,50
