step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,3.24819,0.214674,0.175436,6e-05,1
200,2.81313,0.259544,0.190614,0.00012,1
300,2.55569,0.293775,0.202708,0.00018,1
400,2.39747,0.31779,0.210339,0.00024,1
500,2.29592,0.338625,0.214949,0.0003,1
600,2.19999,0.369828,0.22314,0.000299999,1
700,2.09914,0.407934,0.234777,0.000299994,1
800,1.98926,0.452672,0.249727,0.000299987,1
900,1.88881,0.493808,0.265004,0.000299976,1
1000,1.80664,0.527443,0.278564,0.000299963,1
1100,1.7329,0.557289,0.290831,0.000299947,1
1200,1.66424,0.584221,0.302459,0.000299928,1
1300,1.60524,0.607371,0.312752,0.000299906,1
1400,1.55145,0.628298,0.322057,0.00029988,1
1500,1.5023,0.64688,0.331091,0.000299852,1
1600,1.45837,0.663258,0.33944,0.000299821,1
1700,1.41836,0.678024,0.347205,0.000299788,1
1800,1.38418,0.690826,0.353761,0.000299751,1
1900,1.35293,0.702497,0.359937,0.000299711,1
2000,1.32369,0.71315,0.36585,0.000299668,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
2000,,,,,,0.778893,0.24739,1.3104,0.917233,0.47919
2100,1.29757,0.722628,0.371269,0.000299622,1,,,,,
2200,1.27387,0.731434,0.376093,0.000299574,1,,,,,
2300,1.2511,0.73964,0.381025,0.000299522,1,,,,,
2400,0.758178,0.920608,0.485577,0.000299468,2,,,,,
2500,0.747561,0.922835,0.489596,0.00029941,2,,,,,
2600,0.7397,0.923098,0.493213,0.00029935,2,,,,,
2700,0.733648,0.923333,0.497339,0.000299286,2,,,,,
2800,0.732008,0.923457,0.498555,0.00029922,2,,,,,
2900,0.732113,0.923787,0.498847,0.000299151,2,,,,,
3000,0.730951,0.924317,0.499621,0.000299079,2,,,,,
3100,0.728345,0.924519,0.501264,0.000299003,2,,,,,
3200,0.725645,0.924847,0.502745,0.000298925,2,,,,,
3300,0.723768,0.925051,0.503929,0.000298844,2,,,,,
3400,0.72357,0.925472,0.504234,0.000298761,2,,,,,
3500,0.72259,0.925622,0.504801,0.000298674,2,,,,,
3600,0.721806,0.925708,0.505359,0.000298584,2,,,,,
3700,0.720744,0.926029,0.505894,0.000298491,2,,,,,
3800,0.719078,0.92643,0.50664,0.000298396,2,,,,,
3900,0.716935,0.926663,0.50779,0.000298297,2,,,,,
4000,0.715081,0.926933,0.508653,0.000298196,2,,,,,
4000,,,,,,0.68682,0.198229,1.17541,0.930627,0.53158
4100,0.713162,0.927243,0.509744,0.000298091,2,,,,,
4200,0.712019,0.927525,0.510326,0.000297984,2,,,,,
4300,0.7109,0.927678,0.510964,0.000297874,2,,,,,
4400,0.709697,0.927741,0.511715,0.000297761,2,,,,,
4500,0.708928,0.927846,0.512312,0.000297645,2,,,,,
4600,0.708051,0.928022,0.512756,0.000297526,2,,,,,
4700,0.68825,0.934588,0.524948,0.000297404,3,,,,,
