step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,1.64923,0,0.297857,6e-05,1
200,1.57171,0,0.318478,0.00012,1
300,1.53458,0,0.331639,0.00018,1
400,1.50382,0,0.345608,0.00024,1
500,1.48172,0,0.354445,0.0003,1
600,1.45345,0,0.368578,0.0003,1
700,1.4262,0,0.381221,0.0003,1
800,1.39911,0,0.394323,0.000299999,1
900,1.37605,0,0.405008,0.000299999,1
1000,1.35424,0,0.415307,0.000299998,1
1100,1.33448,0,0.424364,0.000299997,1
1200,1.31652,0,0.43274,0.000299996,1
1300,1.30184,0,0.439354,0.000299994,1
1400,1.287,0,0.446188,0.000299993,1
1500,1.27454,0,0.451863,0.000299991,1
1600,1.26255,0,0.457346,0.000299989,1
1700,1.25149,0,0.462321,0.000299987,1
1800,1.23968,0,0.467627,0.000299985,1
1900,1.22838,0,0.472713,0.000299982,1
2000,1.21889,0,0.476853,0.000299979,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
2000,,,,,,0.977886,0,0.977886,0,0.581997
2100,1.21025,0,0.480639,0.000299977,1,,,,,
2200,1.20052,0,0.4848,0.000299974,1,,,,,
2300,1.19155,0,0.488685,0.00029997,1,,,,,
2400,1.18266,0,0.492527,0.000299967,1,,,,,
2500,1.17427,0,0.496254,0.000299964,1,,,,,
2600,1.16627,0,0.49983,0.00029996,1,,,,,
2700,1.15855,0,0.503166,0.000299956,1,,,,,
2800,1.15027,0,0.506905,0.000299952,1,,,,,
2900,1.1423,0,0.51038,0.000299947,1,,,,,
3000,1.13463,0,0.513794,0.000299943,1,,,,,
3100,1.12717,0,0.517074,0.000299938,1,,,,,
3200,1.12019,0,0.520098,0.000299933,1,,,,,
3300,1.11342,0,0.523099,0.000299928,1,,,,,
3400,1.1071,0,0.525851,0.000299923,1,,,,,
3500,1.10086,0,0.528581,0.000299918,1,,,,,
3600,1.0948,0,0.531268,0.000299912,1,,,,,
3700,1.08929,0,0.533687,0.000299907,1,,,,,
3800,1.08422,0,0.535916,0.000299901,1,,,,,
3900,1.08037,0,0.537583,0.000299895,1,,,,,
4000,1.07636,0,0.539311,0.000299888,1,,,,,
4000,,,,,,0.844517,0,0.844517,0,0.641483
4100,1.07246,0,0.540973,0.000299882,1,,,,,
4200,1.0683,0,0.542851,0.000299875,1,,,,,
4300,1.06456,0,0.544475,0.000299868,1,,,,,
4400,1.06074,0,0.54613,0.000299861,1,,,,,
4500,1.05662,0,0.547918,0.000299854,1,,,,,
4600,1.05247,0,0.549741,0.000299847,1,,,,,
4700,1.04838,0,0.551541,0.000299839,1,,,,,
4800,1.04493,0,0.553055,0.000299831,1,,,,,
4900,1.04127,0,0.55466,0.000299823,1,,,,,
5000,1.03831,0,0.555967,0.000299815,1,,,,,
5100,1.03495,0,0.557438,0.000299807,1,,,,,
5200,1.03186,0,0.558799,0.000299798,1,,,,,
5300,1.02875,0,0.560162,0.00029979,1,,,,,
5400,1.02591,0,0.561408,0.000299781,1,,,,,
5500,1.02296,0,0.562687,0.000299772,1,,,,,
