step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
100,1.92785,0,0.236312,6e-05,1
200,1.86634,0,0.242107,0.00012,1
300,1.82904,0,0.254398,0.00018,1
400,1.80165,0,0.265486,0.00024,1
500,1.77221,0,0.278209,0.0003,1
600,1.73558,0,0.293833,0.000299999,1
700,1.69722,0,0.309935,0.000299994,1
800,1.65411,0,0.327732,0.000299987,1
900,1.61074,0,0.345319,0.000299976,1
1000,1.57655,0,0.359211,0.000299963,1
1100,1.54638,0,0.371521,0.000299947,1
1200,1.51632,0,0.383421,0.000299928,1
1300,1.49054,0,0.39374,0.000299906,1
1400,1.46715,0,0.402887,0.00029988,1
1500,1.44429,0,0.411829,0.000299852,1
1600,1.42329,0,0.42002,0.000299821,1
1700,1.40355,0,0.427738,0.000299788,1
1800,1.38697,0,0.434295,0.000299751,1
1900,1.37169,0,0.44041,0.000299711,1
2000,1.35689,0,0.446281,0.000299668,1
step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch,val/loss,val/loss_e,val/loss_l,val/acc_e,val/acc_l
2000,,,,,,1.06897,0,1.06897,0,0.561533
2100,1.34359,0,0.45153,0.000299622,1,,,,,
2200,1.33169,0,0.456198,0.000299574,1,,,,,
2300,1.32002,0,0.460843,0.000299522,1,,,,,
2400,1.0651,0,0.564036,0.000299468,2,,,,,
2500,1.05991,0,0.564289,0.00029941,2,,,,,
2600,1.05063,0,0.566997,0.00029935,2,,,,,
2700,1.04257,0,0.570345,0.000299286,2,,,,,
2800,1.04108,0,0.571244,0.00029922,2,,,,,
2900,1.04117,0,0.571381,0.000299151,2,,,,,
3000,1.04096,0,0.571704,0.000299079,2,,,,,
3100,1.03832,0,0.572732,0.000299003,2,,,,,
3200,1.03584,0,0.573628,0.000298925,2,,,,,
3300,1.03398,0,0.574355,0.000298844,2,,,,,
3400,1.03451,0,0.574353,0.000298761,2,,,,,
3500,1.0335,0,0.574775,0.000298674,2,,,,,
3600,1.03272,0,0.575063,0.000298584,2,,,,,
3700,1.03185,0,0.575445,0.000298491,2,,,,,
3800,1.03072,0,0.57586,0.000298396,2,,,,,
3900,1.02859,0,0.576585,0.000298297,2,,,,,
4000,1.02688,0,0.57717,0.000298196,2,,,,,
4000,,,,,,0.987596,0,0.987596,0,0.595259
4100,1.0249,0,0.577956,0.000298091,2,,,,,
4200,1.02381,0,0.578462,0.000297984,2,,,,,
4300,1.02273,0,0.578931,0.000297874,2,,,,,
4400,1.02153,0,0.579426,0.000297761,2,,,,,
4500,1.02084,0,0.579697,0.000297645,2,,,,,
4600,1.02035,0,0.579869,0.000297526,2,,,,,
4700,1.00788,0,0.586072,0.000297404,3,,,,,
4800,0.994885,0,0.591275,0.00029728,3,,,,,
4900,0.993089,0,0.590881,0.000297152,3,,,,,
5000,0.988054,0,0.592762,0.000297022,3,,,,,
5100,0.986359,0,0.593818,0.000296888,3,,,,,
5200,0.987411,0,0.593429,0.000296752,3,,,,,
5300,0.987719,0,0.593501,0.000296613,3,,,,,
5400,0.987001,0,0.594005,0.000296471,3,,,,,
5500,0.985959,0,0.594298,0.000296326,3,,,,,
5600,0.985007,0,0.594519,0.000296178,3,,,,,
5700,0.985774,0,0.594292,0.000296028,3,,,,,
5800,0.98625,0,0.594232,0.000295874,3,,,,,
5900,0.985696,0,0.594395,0.000295718,3,,,,,
6000,0.985797,0,0.594478,0.000295559,3,,,,,
6000,,,,,,0.966268,0,0.966268,0,0.603747
6100,0.986025,0,0.594314,0.000295396,3,,,,,
6200,0.985174,0,0.594556,0.000295231,3,,,,,
6300,0.984413,0,0.594741,0.000295064,3,,,,,
6400,0.983175,0,0.595162,0.000294893,3,,,,,
6500,0.982744,0,0.595375,0.00029472,3,,,,,
6600,0.982311,0,0.595591,0.000294543,3,,,,,
6700,0.981802,0,0.595823,0.000294364,3,,,,,
6800,0.981505,0,0.595939,0.000294182,3,,,,,
6900,0.981584,0,0.59587,0.000293997,3,,,,,
7000,0.981168,0,0.596069,0.000293809,3,,,,,
7100,0.971129,0,0.601302,0.000293619,4,,,,,
7200,0.970286,0,0.600789,0.000293426,4,,,,,
7300,0.967186,0,0.601394,0.00029323,4,,,,,
7400,0.96413,0,0.602921,0.000293031,4,,,,,
7500,0.964975,0,0.602697,0.000292829,4,,,,,
7600,0.965945,0,0.602508,0.000292624,4,,,,,
7700,0.966502,0,0.602457,0.000292417,4,,,,,
7800,0.965299,0,0.602821,0.000292207,4,,,,,
7900,0.96476,0,0.60287,0.000291994,4,,,,,
8000,0.964981,0,0.602839,0.000291778,4,,,,,
8000,,,,,,0.958014,0,0.958014,0,0.60687
8100,0.965737,0,0.602642,0.00029156,4,,,,,
8200,0.965882,0,0.602538,0.000291338,4,,,,,
8300,0.966048,0,0.602494,0.000291114,4,,,,,
8400,0.96635,0,0.602432,0.000290887,4,,,,,
8500,0.96637,0,0.602371,0.000290658,4,,,,,
8600,0.965677,0,0.602473,0.000290425,4,,,,,
8700,0.96502,0,0.602661,0.00029019,4,,,,,
8800,0.964462,0,0.602866,0.000289953,4,,,,,
8900,0.964147,0,0.603048,0.000289712,4,,,,,
