timestamp_iso,n_events,score,inf_ms,queue_depth
2026-03-30T15:51:37.547580,24181,9.251044,4204.34,50
2026-03-30T15:51:39.399070,70,11.294795,1419.21,50
2026-03-30T15:51:42.826378,323,12.754380,2942.97,50
2026-03-30T15:51:47.092700,2294,10.448557,3622.20,50
2026-03-30T15:51:52.423297,9724,9.425800,3918.76,50
2026-03-30T15:51:56.120307,302,9.008651,2984.13,50
2026-03-30T15:51:59.775228,330,10.517488,3203.33,50
2026-03-30T15:52:02.536305,94,8.531028,1945.45,50
2026-03-30T15:52:08.355231,478,9.299377,5141.62,50
2026-03-30T15:52:11.721808,362,12.200611,2810.43,50
2026-03-30T15:52:14.841571,382,11.429389,2745.17,50
2026-03-30T15:52:17.938213,149,9.876448,2395.32,50
2026-03-30T15:52:21.227229,305,10.089175,2592.06,50
2026-03-30T15:52:23.242540,12,9.075827,1021.76,50
2026-03-30T15:52:25.626526,12,8.514581,1225.37,50
2026-03-30T15:52:30.988274,1213,9.986139,4202.42,50
2026-03-30T15:52:35.074824,341,10.046652,2882.86,49
2026-03-30T15:52:39.271189,2890,8.770975,3822.93,50
2026-03-30T15:52:41.651337,11,9.286464,1510.11,50
2026-03-30T15:52:46.200864,1582,9.052996,3965.15,50
2026-03-30T15:52:48.507339,49,11.840137,1727.33,50
2026-03-30T15:52:50.667712,116,9.703491,1460.88,50
2026-03-30T15:52:54.839779,868,11.010751,3841.50,50
2026-03-30T15:52:57.404845,215,10.642920,2239.94,50
2026-03-30T15:53:02.469627,813,9.503600,4685.38,50
2026-03-30T15:53:09.394648,8,10.388970,3245.87,50
2026-03-30T15:53:39.051264,2091,9.306652,19587.13,49
2026-03-30T15:54:01.372551,637,11.428770,16516.83,50
2026-03-30T15:54:24.536625,1075,12.544650,13709.17,50
2026-03-30T15:54:47.009735,3548,11.246856,14108.10,50
2026-03-30T15:55:06.027848,152,10.014438,15011.77,50
2026-03-30T15:55:25.496659,66,10.045140,12302.14,49
2026-03-30T15:55:38.694705,10,7.890950,9833.10,50
2026-03-30T15:55:53.263767,89,10.686744,11874.58,50
2026-03-30T15:56:12.488418,382,12.470289,10948.05,50
2026-03-30T15:56:36.860518,21,10.180288,15366.39,50
2026-03-30T15:56:59.589547,324,9.797323,12785.97,50
2026-03-30T15:57:25.098418,2208,7.463591,16031.32,50
2026-03-30T15:57:51.112159,1906,10.347057,18111.68,50
2026-03-30T15:58:10.221324,208,10.043003,14957.13,50
2026-03-30T15:58:20.895396,12,8.285791,5960.59,50
2026-03-30T15:58:36.041217,1655,12.716549,10513.52,49
2026-03-30T15:58:55.447441,424,9.818163,14767.69,50
2026-03-30T15:59:04.338161,35,9.310197,6832.53,50
2026-03-30T15:59:18.940529,2349,10.685092,11376.52,50
2026-03-30T15:59:37.109524,962,8.879948,12410.54,50
2026-03-30T15:59:54.529522,323,10.666445,10862.77,49
2026-03-30T16:00:05.652800,11,8.936659,6168.18,50
2026-03-30T16:00:11.758557,11,8.452919,3028.30,50
2026-03-30T16:00:29.684679,97,10.168520,12590.02,50
2026-03-30T16:00:48.586321,1886,9.271996,11774.89,49
2026-03-30T16:01:04.817335,256,11.166531,8795.68,50
2026-03-30T16:01:20.985577,25,13.046525,10669.69,50
2026-03-30T16:01:42.207692,1054,7.463442,14331.92,50
2026-03-30T16:01:58.514674,1694,10.237431,9031.94,50
2026-03-30T16:02:16.749633,1059,13.674506,11469.36,49
2026-03-30T16:02:37.161873,375,12.715372,13299.93,49
2026-03-30T16:02:53.549475,35,10.227969,9334.98,50
2026-03-30T16:03:02.897478,11,11.288803,3772.51,50
2026-03-30T16:03:16.766121,11,8.266581,8330.38,50
2026-03-30T16:03:31.014853,188,9.736859,9398.16,50
2026-03-30T16:03:39.109699,25,9.828066,4520.89,50
2026-03-30T16:03:55.784088,551,8.996400,11471.19,50
2026-03-30T16:04:06.206680,24,9.779729,5805.62,50
2026-03-30T16:04:18.341237,21,10.309478,6897.95,49
2026-03-30T16:04:44.651876,1864,12.902681,19224.99,50
2026-03-30T16:05:05.536544,284,9.382749,13697.61,50
2026-03-30T16:05:20.807191,156,10.779397,10981.97,50
2026-03-30T16:05:43.514901,117,9.623393,14322.60,50
2026-03-30T16:06:03.192836,707,10.701048,12839.76,49
2026-03-30T16:06:21.364550,17,10.197166,10156.26,50
2026-03-30T16:06:40.872564,1102,9.735312,14136.99,50
2026-03-30T16:06:58.367342,432,10.000409,11033.48,50
2026-03-30T16:07:12.372621,85,9.569897,10818.40,50
2026-03-30T16:07:24.024802,13,7.660452,6452.74,50
