step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
26800,0.435478,0.943604,0.69372,0.000209532,12,,,,,
26900,0.435748,0.943626,0.693547,0.000208928,12,,,,,
27000,0.435901,0.943478,0.693564,0.000208323,12,,,,,
27100,0.435965,0.943588,0.693444,0.000207716,12,,,,,
27200,0.43599,0.943676,0.693325,0.000207109,12,,,,,
27300,0.435963,0.943602,0.693336,0.0002065,12,,,,,
27400,0.435889,0.943556,0.693369,0.000205891,12,,,,,
27500,0.435481,0.943592,0.693604,0.00020528,12,,,,,
27600,0.435343,0.943672,0.693738,0.000204669,12,,,,,
27700,0.435337,0.943659,0.693776,0.000204056,12,,,,,
27800,0.435458,0.943549,0.69375,0.000203443,12,,,,,
27900,0.435534,0.943489,0.693782,0.000202828,12,,,,,
28000,0.435717,0.94349,0.693614,0.000202213,12,,,,,
28000,,,,,,0.448247,0.161956,0.734537,0.940227,0.690162
28100,0.435811,0.943463,0.69353,0.000201597,12,,,,,
28200,0.432744,0.945823,0.694231,0.000200979,13,,,,,
28300,0.432226,0.945457,0.694422,0.000200361,13,,,,,
28400,0.432407,0.944512,0.695046,0.000199742,13,,,,,
28500,0.432893,0.943928,0.695326,0.000199122,13,,,,,
28600,0.433555,0.943626,0.695082,0.000198502,13,,,,,
28700,0.4339,0.943977,0.694452,0.00019788,13,,,,,
28800,0.43361,0.944103,0.694826,0.000197258,13,,,,,
28900,0.433743,0.943865,0.694864,0.000196635,13,,,,,
29000,0.433569,0.943761,0.694995,0.000196011,13,,,,,
29100,0.43371,0.943798,0.694942,0.000195386,13,,,,,
29200,0.433657,0.944006,0.694827,0.00019476,13,,,,,
29300,0.433937,0.943865,0.69469,0.000194134,13,,,,,
29400,0.433989,0.943862,0.694716,0.000193507,13,,,,,
29500,0.434059,0.943998,0.694551,0.000192879,13,,,,,
29600,0.434096,0.943992,0.694455,0.00019225,13,,,,,
29700,0.433978,0.943935,0.694525,0.000191621,13,,,,,
29800,0.433712,0.943952,0.694659,0.000190991,13,,,,,
29900,0.433438,0.943997,0.69488,0.00019036,13,,,,,
30000,0.433279,0.944102,0.694923,0.000189728,13,,,,,
30000,,,,,,0.444362,0.157427,0.731296,0.942343,0.691216
30100,0.433346,0.944041,0.694899,0.000189096,13,,,,,
30200,0.433467,0.943899,0.694943,0.000188464,13,,,,,
30300,0.433516,0.943948,0.694866,0.00018783,13,,,,,
30400,0.433791,0.943904,0.694653,0.000187196,13,,,,,
30500,0.432688,0.946094,0.69457,0.000186562,14,,,,,
30600,0.430153,0.94638,0.695677,0.000185926,14,,,,,
30700,0.430538,0.945363,0.695751,0.00018529,14,,,,,
30800,0.430137,0.944822,0.696699,0.000184654,14,,,,,
30900,0.431329,0.944268,0.696151,0.000184017,14,,,,,
31000,0.43167,0.944429,0.695817,0.00018338,14,,,,,
31100,0.431425,0.944743,0.69579,0.000182741,14,,,,,
31200,0.431326,0.944621,0.696051,0.000182103,14,,,,,
31300,0.431399,0.944443,0.696052,0.000181464,14,,,,,
31400,0.431374,0.944338,0.6961,0.000180824,14,,,,,
31500,0.431195,0.944641,0.696116,0.000180184,14,,,,,
31600,0.431574,0.944593,0.695867,0.000179544,14,,,,,
31700,0.431784,0.944456,0.69585,0.000178903,14,,,,,
31800,0.431776,0.944588,0.695785,0.000178261,14,,,,,
31900,0.431764,0.944658,0.695669,0.000177619,14,,,,,
32000,0.431719,0.944587,0.695692,0.000176977,14,,,,,
32000,,,,,,0.447073,0.160577,0.733569,0.940639,0.690169
32100,0.43165,0.944558,0.695707,0.000176334,14,,,,,
32200,0.431171,0.944612,0.696018,0.000175691,14,,,,,
32300,0.431123,0.944681,0.696049,0.000175048,14,,,,,
32400,0.431116,0.944671,0.696056,0.000174404,14,,,,,
32500,0.431276,0.944533,0.696018,0.00017376,14,,,,,
