step,train/loss,train/acc_e,train/acc_l,train/lr,train/epoch
23000,1.0845,0.930994,0.535699,0.000295405,3,,,,,
23100,1.08459,0.931013,0.535673,0.000295365,3,,,,,
23200,1.08483,0.930952,0.535507,0.000295324,3,,,,,
23300,1.08473,0.93094,0.535509,0.000295283,3,,,,,
23400,1.08463,0.930917,0.535538,0.000295241,3,,,,,
23500,1.08462,0.930869,0.535551,0.0002952,3,,,,,
23600,1.08464,0.930799,0.535611,0.000295158,3,,,,,
23700,1.08478,0.930783,0.535556,0.000295117,3,,,,,
23800,1.08482,0.93082,0.535493,0.000295075,3,,,,,
23900,1.08485,0.930827,0.53547,0.000295032,3,,,,,
24000,1.08485,0.93089,0.53545,0.00029499,3,,,,,
24000,,,,,,1.06672,1.00041,1.13302,0.934094,0.547772
24100,1.08491,0.930913,0.535386,0.000294948,3,,,,,
24200,1.08495,0.930957,0.535269,0.000294905,3,,,,,
24300,1.0849,0.930994,0.535288,0.000294862,3,,,,,
24400,1.08491,0.931054,0.535205,0.000294819,3,,,,,
24500,1.08487,0.931056,0.535212,0.000294776,3,,,,,
24600,1.08466,0.931102,0.535308,0.000294733,3,,,,,
24700,1.08449,0.931091,0.535354,0.000294689,3,,,,,
24800,1.08422,0.931123,0.535502,0.000294645,3,,,,,
24900,1.08407,0.931108,0.535535,0.000294602,3,,,,,
25000,1.08392,0.931132,0.53561,0.000294558,3,,,,,
25100,1.08386,0.931122,0.535607,0.000294513,3,,,,,
25200,1.08367,0.931158,0.535673,0.000294469,3,,,,,
25300,1.08345,0.931185,0.535766,0.000294424,3,,,,,
25400,1.08322,0.931225,0.535857,0.00029438,3,,,,,
25500,1.08297,0.931274,0.535991,0.000294335,3,,,,,
25600,1.08277,0.931293,0.536059,0.00029429,3,,,,,
25700,1.08251,0.931346,0.536192,0.000294244,3,,,,,
25800,1.083,0.931267,0.536203,0.000294199,3,,,,,
25900,1.08304,0.931275,0.53615,0.000294153,3,,,,,
26000,1.08305,0.931315,0.536165,0.000294107,3,,,,,
26000,,,,,,1.06595,1.00135,1.13055,0.931568,0.548864
26100,1.08297,0.931346,0.536216,0.000294061,3,,,,,
26200,1.08293,0.93136,0.536245,0.000294015,3,,,,,
26300,1.08289,0.931398,0.536268,0.000293969,3,,,,,
26400,1.08287,0.931369,0.536281,0.000293922,3,,,,,
26500,1.08278,0.931377,0.536319,0.000293876,3,,,,,
26600,1.08272,0.931378,0.536319,0.000293829,3,,,,,
26700,1.08261,0.931371,0.536389,0.000293782,3,,,,,
26800,1.08262,0.931331,0.536403,0.000293735,3,,,,,
26900,1.08261,0.9313,0.5364,0.000293687,3,,,,,
27000,1.08256,0.931282,0.536428,0.00029364,3,,,,,
27100,1.08258,0.931235,0.536489,0.000293592,3,,,,,
27200,1.08256,0.931246,0.536506,0.000293544,3,,,,,
27300,1.08256,0.931268,0.536536,0.000293496,3,,,,,
27400,1.08256,0.931283,0.536507,0.000293448,3,,,,,
27500,1.08258,0.931307,0.53648,0.000293399,3,,,,,
27600,1.08262,0.931314,0.536437,0.000293351,3,,,,,
27700,1.08267,0.931289,0.536405,0.000293302,3,,,,,
27800,1.08257,0.931311,0.536449,0.000293253,3,,,,,
27900,1.08248,0.931326,0.536492,0.000293204,3,,,,,
28000,1.08237,0.931331,0.536564,0.000293155,3,,,,,
28000,,,,,,1.06578,1.00098,1.13058,0.934767,0.548567
28100,1.08225,0.931309,0.536687,0.000293105,3,,,,,
28200,1.08214,0.934514,0.539345,0.000293055,4,,,,,
28300,1.07726,0.934655,0.538742,0.000293006,4,,,,,
28400,1.07723,0.934838,0.538693,0.000292956,4,,,,,
28500,1.0754,0.934817,0.539744,0.000292905,4,,,,,
28600,1.07527,0.934976,0.539495,0.000292855,4,,,,,
28700,1.0757,0.934997,0.539042,0.000292805,4,,,,,
28800,1.075,0.934719,0.53923,0.000292754,4,,,,,
28900,1.07402,0.934687,0.539597,0.000292703,4,,,,,
29000,1.07397,0.934283,0.539715,0.000292652,4,,,,,
29100,1.0734,0.934123,0.540125,0.000292601,4,,,,,
29200,1.07275,0.933986,0.540616,0.000292549,4,,,,,
29300,1.07177,0.933893,0.541544,0.000292498,4,,,,,
29400,1.07156,0.933717,0.541529,0.000292446,4,,,,,
29500,1.07138,0.933597,0.541836,0.000292394,4,,,,,
29600,1.07126,0.933439,0.542112,0.000292342,4,,,,,
29700,1.07153,0.933268,0.542099,0.00029229,4,,,,,
29800,1.07209,0.933026,0.541841,0.000292238,4,,,,,
29900,1.07214,0.932984,0.541724,0.000292185,4,,,,,
30000,1.07225,0.932929,0.541714,0.000292132,4,,,,,
30000,,,,,,1.0633,1.00274,1.12386,0.934378,0.551222
30100,1.07267,0.932945,0.541608,0.000292079,4,,,,,
30200,1.07319,0.932975,0.541417,0.000292026,4,,,,,
30300,1.0732,0.933126,0.541204,0.000291973,4,,,,,
30400,1.07328,0.933209,0.541216,0.000291919,4,,,,,
30500,1.07333,0.93325,0.541096,0.000291866,4,,,,,
30600,1.07337,0.933298,0.541121,0.000291812,4,,,,,
30700,1.07335,0.933331,0.5413,0.000291758,4,,,,,
30800,1.07372,0.933347,0.541014,0.000291704,4,,,,,
30900,1.07323,0.933351,0.541498,0.00029165,4,,,,,
31000,1.07316,0.933304,0.541444,0.000291595,4,,,,,
31100,1.07299,0.933264,0.541493,0.000291541,4,,,,,
31200,1.07294,0.933171,0.541525,0.000291486,4,,,,,
31300,1.07275,0.933179,0.541618,0.000291431,4,,,,,
31400,1.07251,0.933224,0.541709,0.000291376,4,,,,,
31500,1.07246,0.933205,0.541686,0.00029132,4,,,,,
31600,1.07224,0.933221,0.54183,0.000291265,4,,,,,
31700,1.07198,0.93326,0.54191,0.000291209,4,,,,,
31800,1.07202,0.933181,0.541967,0.000291153,4,,,,,
31900,1.07198,0.933159,0.542005,0.000291097,4,,,,,
32000,1.07264,0.933134,0.541759,0.000291041,4,,,,,
32000,,,,,,1.06076,0.999595,1.12193,0.935512,0.551906
32100,1.07293,0.933236,0.541645,0.000290985,4,,,,,
32200,1.0731,0.933282,0.541563,0.000290928,4,,,,,
32300,1.07318,0.933352,0.541582,0.000290871,4,,,,,
32400,1.07351,0.933307,0.541447,0.000290814,4,,,,,
32500,1.07361,0.933346,0.541368,0.000290757,4,,,,,
32600,1.07379,0.933278,0.541226,0.0002907,4,,,,,
32700,1.07375,0.933252,0.541227,0.000290643,4,,,,,
32800,1.07375,0.933188,0.541187,0.000290585,4,,,,,
32900,1.07375,0.933146,0.541214,0.000290528,4,,,,,
33000,1.07381,0.93309,0.541254,0.00029047,4,,,,,
33100,1.07397,0.933097,0.541187,0.000290412,4,,,,,
33200,1.07406,0.933098,0.541094,0.000290353,4,,,,,
33300,1.07398,0.933137,0.54114,0.000290295,4,,,,,
33400,1.07405,0.933193,0.541027,0.000290236,4,,,,,
33500,1.07416,0.933216,0.540968,0.000290178,4,,,,,
33600,1.07421,0.933244,0.540867,0.000290119,4,,,,,
33700,1.07417,0.933293,0.540852,0.00029006,4,,,,,
33800,1.07418,0.93334,0.540749,0.00029,4,,,,,
33900,1.07412,0.933343,0.540785,0.000289941,4,,,,,
34000,1.07403,0.933346,0.540834,0.000289881,4,,,,,
34000,,,,,,1.05819,0.995338,1.12104,0.935907,0.551269
34100,1.07387,0.933337,0.540895,0.000289821,4,,,,,
34200,1.07371,0.933348,0.540956,0.000289762,4,,,,,
34300,1.07354,0.933338,0.541026,0.000289701,4,,,,,
34400,1.07347,0.933352,0.541038,0.000289641,4,,,,,
34500,1.07341,0.933333,0.541071,0.000289581,4,,,,,
34600,1.07323,0.933364,0.541105,0.00028952,4,,,,,
34700,1.07308,0.933373,0.541175,0.000289459,4,,,,,
34800,1.07285,0.933414,0.541274,0.000289398,4,,,,,
34900,1.07266,0.933441,0.541374,0.000289337,4,,,,,
35000,1.07248,0.933473,0.541425,0.000289276,4,,,,,
35100,1.07247,0.933463,0.541555,0.000289214,4,,,,,
35200,1.07284,0.933424,0.541501,0.000289153,4,,,,,
35300,1.07285,0.933455,0.541473,0.000289091,4,,,,,
35400,1.07288,0.933471,0.541468,0.000289029,4,,,,,
35500,1.07284,0.933494,0.54152,0.000288967,4,,,,,
35600,1.07279,0.933506,0.541552,0.000288905,4,,,,,
35700,1.07279,0.933538,0.541541,0.000288842,4,,,,,
35800,1.0728,0.933496,0.541532,0.00028878,4,,,,,
35900,1.07274,0.933511,0.541556,0.000288717,4,,,,,
36000,1.07269,0.933488,0.541564,0.000288654,4,,,,,
36000,,,,,,1.05761,0.995483,1.11973,0.936238,0.551594
36100,1.07262,0.933479,0.541618,0.000288591,4,,,,,
36200,1.07266,0.933436,0.541612,0.000288527,4,,,,,
36300,1.07267,0.933402,0.541601,0.000288464,4,,,,,
36400,1.07266,0.93338,0.541608,0.0002884,4,,,,,
36500,1.0727,0.933324,0.54166,0.000288336,4,,,,,
36600,1.07267,0.933348,0.541673,0.000288272,4,,,,,
36700,1.07272,0.933367,0.541678,0.000288208,4,,,,,
36800,1.07275,0.933375,0.541632,0.000288144,4,,,,,
36900,1.0728,0.933394,0.541569,0.000288079,4,,,,,
37000,1.07286,0.933383,0.541527,0.000288015,4,,,,,
37100,1.0729,0.933362,0.541497,0.00028795,4,,,,,
37200,1.07282,0.933374,0.541542,0.000287885,4,,,,,
37300,1.07272,0.933385,0.541591,0.00028782,4,,,,,
37400,1.07266,0.933381,0.54163,0.000287754,4,,,,,
37500,1.05063,0.939016,0.554615,0.000287689,5,,,,,
37600,1.07132,0.936427,0.54274,0.000287623,5,,,,,
37700,1.06954,0.936054,0.543135,0.000287557,5,,,,,
37800,1.0691,0.936155,0.542673,0.000287492,5,,,,,
37900,1.06717,0.936421,0.544386,0.000287425,5,,,,,
38000,1.06736,0.936362,0.543728,0.000287359,5,,,,,
38000,,,,,,1.05554,0.994708,1.11638,0.933082,0.553761
38100,1.06749,0.936361,0.543739,0.000287293,5,,,,,
38200,1.06704,0.936112,0.543601,0.000287226,5,,,,,
38300,1.06647,0.935995,0.543783,0.000287159,5,,,,,
38400,1.06629,0.935642,0.544008,0.000287092,5,,,,,
38500,1.06598,0.935374,0.544461,0.000287025,5,,,,,
38600,1.06498,0.935419,0.545003,0.000286958,5,,,,,
38700,1.0644,0.935257,0.545687,0.00028689,5,,,,,
38800,1.06434,0.935044,0.545655,0.000286822,5,,,,,
38900,1.06372,0.934982,0.546249,0.000286755,5,,,,,
39000,1.06429,0.934698,0.54608,0.000286687,5,,,,,
39100,1.06432,0.934635,0.546096,0.000286619,5,,,,,
39200,1.06498,0.934411,0.545778,0.00028655,5,,,,,
39300,1.06507,0.934439,0.545646,0.000286482,5,,,,,
39400,1.06503,0.934389,0.545733,0.000286413,5,,,,,
39500,1.06565,0.934427,0.545464,0.000286344,5,,,,,
39600,1.06619,0.93439,0.54532,0.000286275,5,,,,,
39700,1.06613,0.934543,0.545185,0.000286206,5,,,,,
39800,1.06611,0.934681,0.545178,0.000286137,5,,,,,
39900,1.06622,0.93476,0.545043,0.000286067,5,,,,,
40000,1.06623,0.934728,0.545124,0.000285998,5,,,,,
40000,,,,,,1.0539,0.992521,1.11528,0.936632,0.554559
40100,1.0664,0.934768,0.545141,0.000285928,5,,,,,
40200,1.06639,0.934803,0.545167,0.000285858,5,,,,,
40300,1.06615,0.934776,0.545413,0.000285788,5,,,,,
40400,1.06608,0.93473,0.545349,0.000285718,5,,,,,
40500,1.06602,0.934669,0.545373,0.000285647,5,,,,,
40600,1.06583,0.934646,0.545495,0.000285577,5,,,,,
40700,1.06574,0.934629,0.5455,0.000285506,5,,,,,
40800,1.06565,0.934632,0.545548,0.000285435,5,,,,,
40900,1.06555,0.934601,0.545566,0.000285364,5,,,,,
41000,1.06531,0.934652,0.545685,0.000285292,5,,,,,
41100,1.0651,0.934668,0.5458,0.000285221,5,,,,,
41200,1.06531,0.934569,0.545726,0.000285149,5,,,,,
41300,1.06543,0.934529,0.545675,0.000285078,5,,,,,
41400,1.06599,0.934546,0.545476,0.000285006,5,,,,,
41500,1.06615,0.934649,0.545425,0.000284934,5,,,,,
41600,1.06632,0.93469,0.545338,0.000284861,5,,,,,
41700,1.06634,0.934753,0.545384,0.000284789,5,,,,,
41800,1.06663,0.934724,0.545261,0.000284716,5,,,,,
41900,1.06686,0.934726,0.54511,0.000284644,5,,,,,
42000,1.06694,0.934662,0.545033,0.000284571,5,,,,,
42000,,,,,,1.05415,0.992956,1.11535,0.936452,0.554192
42100,1.0669,0.934626,0.545021,0.000284498,5,,,,,
42200,1.06691,0.934587,0.544991,0.000284424,5,,,,,
42300,1.06705,0.934502,0.544954,0.000284351,5,,,,,
42400,1.06702,0.934503,0.544998,0.000284278,5,,,,,
42500,1.06725,0.934487,0.5449,0.000284204,5,,,,,
42600,1.06728,0.934482,0.544839,0.00028413,5,,,,,
42700,1.06724,0.934523,0.544887,0.000284056,5,,,,,
42800,1.06729,0.934573,0.544773,0.000283982,5,,,,,
42900,1.06739,0.934604,0.544704,0.000283907,5,,,,,
